File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\editor\DefaultLogAxisEditor.java,170,82,58,6,18,0,70,336,39,223
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\editor\DefaultNumberAxisEditor.java,181,98,70,6,22,0,61,342,42,260
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\editor\DefaultPlotEditor.java,634,375,275,41,69,0,190,890,45,267
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\editor\DefaultPolarPlotEditor.java,217,111,81,5,25,0,81,395,39,223
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\editor\DefaultTitleEditor.java,305,161,119,8,40,0,104,605,42,246
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\editor\DefaultValueAxisEditor.java,422,232,169,14,53,0,137,661,40,233
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\encoders\EncoderUtil.java,191,53,29,4,13,0,125,775,40,233
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\encoders\ImageEncoder.java,106,13,11,0,11,0,82,421,40,233
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\encoders\ImageEncoderFactory.java,156,52,37,5,13,0,91,514,44,276
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\encoders\ImageFormat.java,59,6,5,0,7,0,46,270,40,233
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\encoders\SunJPEGEncoderAdapter.java,181,59,42,4,14,0,108,602,46,284
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\encoders\SunPNGEncoderAdapter.java,135,36,22,3,12,0,87,464,41,239
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\entity\AxisEntity.java,215,79,56,17,17,0,119,552,40,229
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\entity\CategoryItemEntity.java,229,65,45,15,20,0,144,655,52,328
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\entity\CategoryLabelEntity.java,133,45,32,10,11,0,77,371,40,236
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\entity\ChartEntity.java,437,181,129,34,31,0,225,1262,72,495
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\entity\EntityCollection.java,119,13,12,0,13,0,93,442,46,283
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\entity\JFreeChartEntity.java,215,79,56,17,18,0,118,544,40,229
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\entity\LegendItemEntity.java,193,56,37,15,18,0,119,488,43,254
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\entity\PieSectionEntity.java,256,84,56,19,25,0,147,675,53,340
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\entity\PlotEntity.java,215,79,56,17,18,0,118,543,40,229
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\entity\StandardEntityCollection.java,215,79,50,15,18,0,118,565,49,303
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\entity\TickLabelEntity.java,68,10,7,0,7,0,51,282,39,227
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\entity\TitleEntity.java,214,79,56,17,17,0,118,548,40,229
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\entity\XYAnnotationEntity.java,117,36,24,10,11,0,70,340,39,225
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\entity\XYItemEntity.java,186,57,38,13,19,0,110,517,49,304
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\event\AnnotationChangeEvent.java,84,14,11,1,8,0,62,319,39,225
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\event\AnnotationChangeListener.java,65,6,5,0,7,0,52,272,39,225
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\event\AxisChangeEvent.java,74,12,9,1,8,0,54,302,40,242
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\event\AxisChangeListener.java,67,5,4,0,6,0,56,340,41,246
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\event\ChartChangeEvent.java,135,31,22,2,15,0,89,471,43,265
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\event\ChartChangeEventType.java,58,6,2,0,6,0,46,253,40,233
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\event\ChartChangeListener.java,66,5,4,0,6,0,55,316,42,255
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\event\ChartProgressEvent.java,138,34,25,3,17,0,87,426,40,233
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\event\ChartProgressListener.java,59,5,4,0,6,0,48,264,39,227
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\event\MarkerChangeEvent.java,81,12,9,1,8,0,61,313,39,225
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\event\MarkerChangeListener.java,65,6,5,0,7,0,52,272,39,225
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\event\OverlayChangeEvent.java,63,8,6,0,6,0,49,254,39,225
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\event\OverlayChangeListener.java,61,6,5,0,6,0,49,261,39,225
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\event\PlotChangeEvent.java,78,12,9,1,8,0,58,325,42,259
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\event\PlotChangeListener.java,63,5,4,0,6,0,52,294,42,255
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\event\RendererChangeEvent.java,109,20,14,2,10,0,79,424,42,250
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\event\RendererChangeListener.java,60,5,4,0,6,0,49,270,39,231
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\event\TitleChangeEvent.java,78,12,9,1,8,0,58,331,44,271
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\event\TitleChangeListener.java,63,5,4,0,6,0,52,296,42,255
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\imagemap\DynamicDriveToolTipTagFragmentGenerator.java,95,20,11,1,9,0,66,365,42,259
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\imagemap\ImageMapUtils.java,276,123,74,14,19,0,134,782,50,305
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\imagemap\OverLIBToolTipTagFragmentGenerator.java,75,13,6,1,6,0,56,307,42,259
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\imagemap\StandardToolTipTagFragmentGenerator.java,71,12,6,1,6,0,53,290,40,239
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\imagemap\StandardURLTagFragmentGenerator.java,72,11,6,1,6,0,55,309,41,246
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\imagemap\ToolTipTagFragmentGenerator.java,66,4,3,0,5,0,57,346,39,226
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\imagemap\URLTagFragmentGenerator.java,68,8,7,0,6,0,54,317,39,226
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\labels\AbstractCategoryItemLabelGenerator.java,326,135,98,25,28,0,163,808,45,273
C:\Users\SHUBHAM\Desktop\Projects\jfreechart-master\src\main\java\org\jfree\chart\labels\AbstractPieItemLabelGenerator.java,243,103,75,24,21,0,119,602,44,263
